id,title,release_date,genres,original_language,vote_average,vote_count,popularity,overview,budget,production_companies,revenue,runtime,tagline,release_year,release_month
406990,What Happened to Monday,2017-08-18,"['Science Fiction', 'Thriller', 'Drama', 'Mystery', 'Action']",English,7.2,5577.0,54.821,"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",20000000.0,"['Nexus Factory', 'Vendôme Pictures', 'Raffaella Productions', 'SND', 'Title Media', 'uMedia', 'uFund']",27975429.0,123.0,Seven sisters. One identity.,2017,08
57214,Project X,2012-03-01,['Comedy'],English,6.8,5673.0,54.736,"Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",12000000.0,"['Silver Pictures', 'Green Hat Films']",102731865.0,88.0,Witness it,2012,03
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020-02-05,"['Action', 'Crime']",English,7.0,9453.0,54.609,"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.",75000000.0,"['Warner Bros. Pictures', 'DC Films', 'LuckyChap Entertainment', 'Clubhouse Pictures', 'Kroll & Co Entertainment']",205372791.0,109.0,Mind Over Mayhem,2020,02
346364,It,2017-09-06,"['Horror', 'Fantasy']",English,7.2,17663.0,54.378,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",35000000.0,"['New Line Cinema', 'Vertigo Entertainment', 'Lin Pictures', 'KatzSmith Productions']",701842551.0,135.0,Your fears are unleashed,2017,09
47971,xXx: Return of Xander Cage,2017-01-13,"['Action', 'Adventure', 'Crime']",English,6.1,8436.0,54.288,"Extreme athlete turned government operative Xander Cage comes out of self-imposed exile, thought to be long dead, and is set on a collision course with deadly alpha warrior Xiang and his team in a race to recover a sinister and seemingly unstoppable weapon known as Pandora's Box. Recruiting an all-new group of thrill-seeking cohorts, Xander finds himself enmeshed in a deadly conspiracy that points to collusion at the highest levels of world governments.",85000000.0,"['Rox Productions', 'Revolution Studios', 'Maple Cage Productions', 'Huahua Media', 'Roth-Kirschenbaum Films', 'Shanghai Film Group', 'One Race', 'Paramount']",346147658.0,107.0,"There are no more patriots, just rebels and tyrants.",2017,01
4233,Scream 2,1997-12-12,"['Horror', 'Mystery']",English,6.5,3526.0,54.27,"Away at college, Sidney thought she'd finally put the shocking murders that shattered her life behind her... until a copycat killer begins acting out a real-life sequel.",24000000.0,"['Konrad Pictures', 'Dimension Films', 'Craven-Maddalena Films']",172363301.0,120.0,Someone has taken their love of sequels one step too far.,1997,12
263115,Logan,2017-02-28,"['Action', 'Drama', 'Science Fiction']",English,7.8,17810.0,54.256,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",97000000.0,"['Hutch Parker Entertainment', ""The Donners' Company"", 'Genre Films', '20th Century Fox']",619021436.0,137.0,His time has come.,2017,02
353081,Mission: Impossible - Fallout,2018-07-13,"['Action', 'Adventure']",English,7.4,7206.0,54.248,"When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.",178000000.0,"['Paramount', 'Bad Robot', 'Skydance', 'TC Productions']",791657398.0,147.0,Some missions are not a choice.,2018,07
11544,Lilo & Stitch,2002-06-21,"['Animation', 'Family']",English,7.5,5514.0,54.202,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and ʻohana, the Hawaiian tradition of family.",80000000.0,"['Walt Disney Pictures', 'Walt Disney Feature Animation']",273144151.0,85.0,There's one in every family.,2002,06
102899,Ant-Man,2015-07-14,"['Science Fiction', 'Action', 'Adventure']",English,7.1,18413.0,54.138,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",130000000.0,['Marvel Studios'],519311965.0,117.0,Heroes don't get any bigger.,2015,07
8363,Superbad,2007-03-20,['Comedy'],English,7.2,6424.0,53.993,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,20000000.0,"['Columbia Pictures', 'Apatow Productions']",170812526.0,113.0,Come and get some!,2007,03
420817,Aladdin,2019-05-22,"['Adventure', 'Fantasy', 'Romance', 'Family']",English,7.1,9256.0,53.963,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.,183000000.0,"['Walt Disney Pictures', 'Rideback']",1054304000.0,127.0,Choose Wisely.,2019,05
198184,Chappie,2015-03-04,"['Crime', 'Action', 'Science Fiction']",English,6.8,7305.0,53.945,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",49000000.0,"['Columbia Pictures', 'MRC', 'LStar Capital', 'Simon Kinberg Productions', 'Genre Films', 'Alpha Core', 'Ollin Studio', 'Sony Pictures']",104399548.0,120.0,I am consciousness. I am alive. I am Chappie.,2015,03
105,Back to the Future,1985-07-03,"['Adventure', 'Comedy', 'Science Fiction']",English,8.3,18022.0,53.622,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",19000000.0,"['Universal Pictures', 'Amblin Entertainment']",381109762.0,116.0,He's the only kid ever to get into trouble before he was born.,1985,07
41446,Scream 4,2011-04-11,"['Horror', 'Mystery']",English,6.4,3164.0,53.567,"Sidney returns home to Woodsboro on the last stop of her book tour, which brings about the return of Ghost Face and puts her family, friends, and the whole town in danger.",40000000.0,"['Dimension Films', 'The Weinstein Company', 'Outerbanks Entertainment']",97231420.0,111.0,New decade. New rules.,2011,04
335797,Sing,2016-11-23,"['Animation', 'Comedy', 'Family', 'Music']",English,7.1,7321.0,53.534,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,75000000.0,"['Illumination', 'Universal Pictures', 'Fuji Television Network', 'dentsu']",634151679.0,108.0,Auditions begin 2016.,2016,11
359724,Ford v Ferrari,2019-11-13,"['Drama', 'Action', 'History']",English,8.0,6688.0,53.406,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.",97600000.0,"['20th Century Fox', 'TSG Entertainment', 'Chernin Entertainment', 'Turnpike Films']",225508210.0,153.0,They took the American dream for a ride,2019,11
373571,Godzilla: King of the Monsters,2019-05-29,"['Science Fiction', 'Action']",English,6.7,5363.0,53.37,"Follows the heroic efforts of the crypto-zoological agency Monarch as its members face off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah. When these ancient super-species, thought to be mere myths, rise again, they all vie for supremacy, leaving humanity's very existence hanging in the balance.",170000000.0,"['Legendary Pictures', 'Huahua Media', 'TOHO']",386600138.0,132.0,Long live the king.,2019,05
124905,Godzilla,2014-05-14,"['Action', 'Drama', 'Science Fiction']",English,6.3,8202.0,53.083,"Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when an ancient alpha predator arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco.",160000000.0,['Legendary Pictures'],529076069.0,123.0,"The world ends, Godzilla begins.",2014,05
50619,The Twilight Saga: Breaking Dawn - Part 1,2011-11-16,"['Adventure', 'Fantasy', 'Romance']",English,6.2,8105.0,53.044,The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world.,110000000.0,"['Summit Entertainment', 'Sunswept Entertainment', 'TSBD Canada Productions', 'TSBD Louisiana', 'TSBD Productions', 'Temple Hill Entertainment', 'Total Entertainment']",712171856.0,117.0,Forever is just the beginning,2011,11
9325,The Jungle Book,1967-10-18,"['Family', 'Animation', 'Adventure']",English,7.3,5700.0,53.03,"The boy Mowgli makes his way to the man-village with Bagheera, the wise panther. Along the way he meets jazzy King Louie, the hypnotic snake Kaa and the lovable, happy-go-lucky bear Baloo, who teaches Mowgli ""The Bare Necessities"" of life and the true meaning of friendship.",4000000.0,['Walt Disney Productions'],205843612.0,78.0,The Jungle is JUMPIN'!,1967,10
12092,Alice in Wonderland,1951-07-28,"['Animation', 'Family', 'Fantasy', 'Adventure']",English,7.2,5339.0,53.008,"On a golden afternoon, young Alice follows a White Rabbit, who disappears down a nearby rabbit hole. Quickly following him, she tumbles into the burrow - and enters the merry, topsy-turvy world of Wonderland! Memorable songs and whimsical escapades highlight Alice's journey, which culminates in a madcap encounter with the Queen of Hearts - and her army of playing cards!",3000000.0,['Walt Disney Productions'],57200000.0,75.0,A world of wonders in one great picture!,1951,07
50620,The Twilight Saga: Breaking Dawn - Part 2,2012-11-13,"['Adventure', 'Fantasy', 'Drama', 'Romance']",English,6.5,8225.0,52.936,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",120000000.0,"['Summit Entertainment', 'Temple Hill Entertainment', 'Sunswept Entertainment', 'Lionsgate']",829747654.0,115.0,The epic finale that will live forever,2012,11
225886,Sex Tape,2014-07-17,['Comedy'],English,5.4,3817.0,52.913,"When Jay and Annie first got together, their romantic connection was intense – but ten years and two kids later, the flame of their love needs a spark.  To kick things up a notch, they decide – why not? – to make a video of themselves trying out every position in The Joy of Sex in one marathon three-hour session.  It seems like a great idea – until they discover that their most private video is no longer private.  With their reputations on the line, they know they’re just one click away from being laid bare to the world... but as their race to reclaim their video leads to a night they'll never forget, they'll find that their video will expose even more than they bargained for.",40000000.0,"['Escape Artists', 'LStar Capital', 'MRC', 'Sony Pictures']",126069509.0,97.0,A movie about a movie they don't want you to see.,2014,07
